fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta
2021-07-01,Endesa,Barcelona,,ABADESSES,25.0,5.2
2021-08-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2021-09-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2021-10-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2021-11-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2021-12-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2022-01-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2022-02-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2022-03-01,Endesa,Barcelona,,ABADESSES,25.0,5.3
2022-04-01,Endesa,Barcelona,,ABADESSES,25.0,0.0
2022-05-01,Endesa,Barcelona,,ABADESSES,25.0,0.0
2022-06-01,Endesa,Barcelona,,ABADESSES,25.0,0.0
2022-07-01,Endesa,Barcelona,,ABADESSES,25.0,0.0
2021-07-01,Endesa,Barcelona,,ABADESSES,45.0,5.2
2021-08-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2021-09-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2021-10-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2021-11-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2021-12-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2022-01-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2022-02-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2022-03-01,Endesa,Barcelona,,ABADESSES,45.0,5.3
2022-04-01,Endesa,Barcelona,,ABADESSES,45.0,0.0
2022-05-01,Endesa,Barcelona,,ABADESSES,45.0,0.0
2022-06-01,Endesa,Barcelona,,ABADESSES,45.0,0.0
2022-07-01,Endesa,Barcelona,,ABADESSES,45.0,0.0
2021-07-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-08-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-09-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-10-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-11-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-12-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-01-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-02-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-03-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-04-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-05-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-06-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2022-07-01,Endesa,Málaga,,ABDALAJI,66.0,0.0
2021-07-01,Endesa,Cádiz,,ABELLO,66.0,46.4
2021-08-01,Endesa,Cádiz,,ABELLO,66.0,46.4
2021-09-01,Endesa,Cádiz,,ABELLO,66.0,46.4
2021-10-01,Endesa,Cádiz,,ABELLO,66.0,46.4
2021-11-01,Endesa,Cádiz,,ABELLO,66.0,46.4
2021-12-01,Endesa,Cádiz,,ABELLO,66.0,-88.6
2022-01-01,Endesa,Cádiz,,ABELLO,66.0,-88.6
2022-02-01,Endesa,Cádiz,,ABELLO,66.0,-136.7
2022-03-01,Endesa,Cádiz,,ABELLO,66.0,-91.7
2022-04-01,Endesa,Cádiz,,ABELLO,66.0,0.0
2022-05-01,Endesa,Cádiz,,ABELLO,66.0,0.0
2022-06-01,Endesa,Cádiz,,ABELLO,66.0,0.0
2022-07-01,Endesa,Cádiz,,ABELLO,66.0,0.0
2021-07-01,Endesa,Cádiz,,ABIERTAS,15.0,24.9
2021-08-01,Endesa,Cádiz,,ABIERTAS,15.0,24.8
2021-09-01,Endesa,Cádiz,,ABIERTAS,15.0,24.8
2021-10-01,Endesa,Cádiz,,ABIERTAS,15.0,24.8
2021-11-01,Endesa,Cádiz,,ABIERTAS,15.0,24.8
2021-12-01,Endesa,Cádiz,,ABIERTAS,15.0,24.8
2022-01-01,Endesa,Cádiz,,ABIERTAS,15.0,24.7
2022-02-01,Endesa,Cádiz,,ABIERTAS,15.0,24.6
2022-03-01,Endesa,Cádiz,,ABIERTAS,15.0,19.1
2022-04-01,Endesa,Cádiz,,ABIERTAS,15.0,-8.8
2022-05-01,Endesa,Cádiz,,ABIERTAS,15.0,-8.8
2022-06-01,Endesa,Cádiz,,ABIERTAS,15.0,-8.8
2022-07-01,Endesa,Cádiz,,ABIERTAS,15.0,-8.8
2021-07-01,Endesa,Cádiz,,ABIERTAS,66.0,56.7
2021-08-01,Endesa,Cádiz,,ABIERTAS,66.0,56.7
2021-09-01,Endesa,Cádiz,,ABIERTAS,66.0,56.7
2021-10-01,Endesa,Cádiz,,ABIERTAS,66.0,56.6
2021-11-01,Endesa,Cádiz,,ABIERTAS,66.0,56.6
2021-12-01,Endesa,Cádiz,,ABIERTAS,66.0,56.6
2022-01-01,Endesa,Cádiz,,ABIERTAS,66.0,56.6
2022-02-01,Endesa,Cádiz,,ABIERTAS,66.0,55.8
2022-03-01,Endesa,Cádiz,,ABIERTAS,66.0,9.2
2022-04-01,Endesa,Cádiz,,ABIERTAS,66.0,0.0
2022-05-01,Endesa,Cádiz,,ABIERTAS,66.0,0.0
2022-06-01,Endesa,Cádiz,,ABIERTAS,66.0,0.0
2022-07-01,Endesa,Cádiz,,ABIERTAS,66.0,0.0
2021-07-01,Endesa,Barcelona,,ABRERA,25.0,87.0
2021-08-01,Endesa,Barcelona,,ABRERA,25.0,30.0
2021-09-01,Endesa,Barcelona,,ABRERA,25.0,50.0
2021-10-01,Endesa,Barcelona,,ABRERA,25.0,50.0
2021-11-01,Endesa,Barcelona,,ABRERA,25.0,50.0
2021-12-01,Endesa,Barcelona,,ABRERA,25.0,30.0
2022-01-01,Endesa,Barcelona,,ABRERA,25.0,30.0
2022-02-01,Endesa,Barcelona,,ABRERA,25.0,30.0
2022-03-01,Endesa,Barcelona,,ABRERA,25.0,30.0
2022-04-01,Endesa,Barcelona,,ABRERA,25.0,13.0
2022-05-01,Endesa,Barcelona,,ABRERA,25.0,13.0
2022-06-01,Endesa,Barcelona,,ABRERA,25.0,13.0
2022-07-01,Endesa,Barcelona,,ABRERA,25.0,13.0
2021-07-01,Endesa,Granada,,ACCITANA,20.0,0.0
2021-08-01,Endesa,Granada,,ACCITANA,20.0,0.0
2021-09-01,Endesa,Granada,,ACCITANA,20.0,0.0
2021-10-01,Endesa,Granada,,ACCITANA,20.0,0.0
2021-11-01,Endesa,Granada,,ACCITANA,20.0,0.0
2021-12-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-01-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-02-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-03-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-04-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-05-01,Endesa,Granada,,ACCITANA,20.0,0.0
2022-06-01,Endesa,Granada,,ACCITANA,20.0,-1.0
2022-07-01,Endesa,Granada,,ACCITANA,20.0,-1.0
2021-07-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-08-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-09-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-10-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-11-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-12-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-01-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-02-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-03-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-04-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-05-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-06-01,Endesa,Granada,,ACCITANA,66.0,0.0
2022-07-01,Endesa,Granada,,ACCITANA,66.0,0.0
2021-07-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-08-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-09-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-10-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-11-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-12-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-01-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-02-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-03-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-04-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-05-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-06-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2022-07-01,Endesa,Zaragoza,,ACTUR,10.0,0.0
2021-07-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-08-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-09-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-10-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-11-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-12-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-01-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-02-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-03-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-04-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-05-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-06-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2022-07-01,Endesa,Zaragoza,,ACTUR,45.0,0.0
2021-07-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-08-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-09-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-10-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-11-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-12-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-01-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-02-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-03-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-04-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-05-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-06-01,Endesa,Lleida,,ADRALL,110.0,0.0
2022-07-01,Endesa,Lleida,,ADRALL,110.0,0.0
2021-07-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-08-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-09-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-10-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-11-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-12-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-01-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-02-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-03-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-04-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-05-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-06-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2022-07-01,Endesa,Huesca,,AEROP-HU,15.0,0.0
2021-07-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-08-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-09-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-10-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-11-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-12-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-01-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-02-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-03-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-04-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-05-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-06-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2022-07-01,Endesa,Huesca,,AEROP-HU,45.0,0.0
2021-07-01,Endesa,Barcelona,,AEROPORT,25.0,48.4
2021-08-01,Endesa,Barcelona,,AEROPORT,25.0,48.4
2021-09-01,Endesa,Barcelona,,AEROPORT,25.0,48.4
2021-10-01,Endesa,Barcelona,,AEROPORT,25.0,48.4
2021-11-01,Endesa,Barcelona,,AEROPORT,25.0,48.3
2021-12-01,Endesa,Barcelona,,AEROPORT,25.0,48.3
2022-01-01,Endesa,Barcelona,,AEROPORT,25.0,48.3
2022-02-01,Endesa,Barcelona,,AEROPORT,25.0,48.3
2022-03-01,Endesa,Barcelona,,AEROPORT,25.0,48.3
2022-04-01,Endesa,Barcelona,,AEROPORT,25.0,54.6
2022-05-01,Endesa,Barcelona,,AEROPORT,25.0,54.6
2022-06-01,Endesa,Barcelona,,AEROPORT,25.0,54.6
2022-07-01,Endesa,Barcelona,,AEROPORT,25.0,54.6
2021-07-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-08-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-09-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-10-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-11-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-12-01,Endesa,Sevilla,,AEROPUER,15.0,31.5
2022-01-01,Endesa,Sevilla,,AEROPUER,15.0,30.0
2022-02-01,Endesa,Sevilla,,AEROPUER,15.0,30.0
2022-03-01,Endesa,Sevilla,,AEROPUER,15.0,30.0
2022-04-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2022-05-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2022-06-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2022-07-01,Endesa,Sevilla,,AEROPUER,15.0,0.0
2021-07-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-08-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-09-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-10-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-11-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-12-01,Endesa,Sevilla,,AEROPUER,132.0,26.5
2022-01-01,Endesa,Sevilla,,AEROPUER,132.0,1.1
2022-02-01,Endesa,Sevilla,,AEROPUER,132.0,-1.0
2022-03-01,Endesa,Sevilla,,AEROPUER,132.0,-1.0
2022-04-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2022-05-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2022-06-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2022-07-01,Endesa,Sevilla,,AEROPUER,132.0,0.0
2021-07-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-08-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-09-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-10-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-11-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-12-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-01-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-02-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-03-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-04-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-05-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-06-01,Endesa,Soria,,AGREDA,15.0,0.0
2022-07-01,Endesa,Soria,,AGREDA,15.0,0.0
2021-07-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-08-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-09-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-10-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-11-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-12-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-01-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-02-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-03-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-04-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-05-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-06-01,Endesa,Soria,,AGREDA,45.0,0.0
2022-07-01,Endesa,Soria,,AGREDA,45.0,0.0
2021-07-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-08-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-09-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-10-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-11-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-12-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-01-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-02-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-03-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-04-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-05-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-06-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2022-07-01,Endesa,Sevilla,,AGRIBETI,15.0,0.0
2021-07-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-08-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-09-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-10-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-11-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-12-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-01-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-02-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-03-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-04-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-05-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-06-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2022-07-01,Endesa,Sevilla,,AGRIBETI,66.0,0.0
2021-07-01,Endesa,Cádiz,,AGROALIM,15.0,31.5
2021-08-01,Endesa,Cádiz,,AGROALIM,15.0,31.5
2021-09-01,Endesa,Cádiz,,AGROALIM,15.0,22.9
2021-10-01,Endesa,Cádiz,,AGROALIM,15.0,12.9
2021-11-01,Endesa,Cádiz,,AGROALIM,15.0,17.9
2021-12-01,Endesa,Cádiz,,AGROALIM,15.0,-21.7
2022-01-01,Endesa,Cádiz,,AGROALIM,15.0,-21.5
2022-02-01,Endesa,Cádiz,,AGROALIM,15.0,-12.0
2022-03-01,Endesa,Cádiz,,AGROALIM,15.0,-2.1
2022-04-01,Endesa,Cádiz,,AGROALIM,15.0,-10.0
2022-05-01,Endesa,Cádiz,,AGROALIM,15.0,-10.0
2022-06-01,Endesa,Cádiz,,AGROALIM,15.0,-10.0
2022-07-01,Endesa,Cádiz,,AGROALIM,15.0,-10.0
2021-07-01,Endesa,Cádiz,,AGROALIM,66.0,46.9
2021-08-01,Endesa,Cádiz,,AGROALIM,66.0,46.9
2021-09-01,Endesa,Cádiz,,AGROALIM,66.0,46.9
2021-10-01,Endesa,Cádiz,,AGROALIM,66.0,38.2
2021-11-01,Endesa,Cádiz,,AGROALIM,66.0,38.2
2021-12-01,Endesa,Cádiz,,AGROALIM,66.0,-138.1
2022-01-01,Endesa,Cádiz,,AGROALIM,66.0,-184.9
2022-02-01,Endesa,Cádiz,,AGROALIM,66.0,-138.8
2022-03-01,Endesa,Cádiz,,AGROALIM,66.0,-92.0
2022-04-01,Endesa,Cádiz,,AGROALIM,66.0,-37.7
2022-05-01,Endesa,Cádiz,,AGROALIM,66.0,-37.7
2022-06-01,Endesa,Cádiz,,AGROALIM,66.0,-37.7
2022-07-01,Endesa,Cádiz,,AGROALIM,66.0,-37.7
2021-07-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-08-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-09-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-10-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-11-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-12-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-01-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-02-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-03-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-04-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-05-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-06-01,Endesa,Almería,,AGUADULC,20.0,0.0
2022-07-01,Endesa,Almería,,AGUADULC,20.0,0.0
2021-07-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-08-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-09-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-10-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-11-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-12-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-01-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-02-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-03-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-04-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-05-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-06-01,Endesa,Almería,,AGUADULC,66.0,0.0
2022-07-01,Endesa,Almería,,AGUADULC,66.0,0.0
2021-07-01,Endesa,Sevilla,,AGUILA,15.0,19.2
2021-08-01,Endesa,Sevilla,,AGUILA,15.0,19.1
2021-09-01,Endesa,Sevilla,,AGUILA,15.0,19.1
2021-10-01,Endesa,Sevilla,,AGUILA,15.0,19.1
2021-11-01,Endesa,Sevilla,,AGUILA,15.0,19.0
2021-12-01,Endesa,Sevilla,,AGUILA,15.0,19.0
2022-01-01,Endesa,Sevilla,,AGUILA,15.0,19.0
2022-02-01,Endesa,Sevilla,,AGUILA,15.0,19.0
2022-03-01,Endesa,Sevilla,,AGUILA,15.0,19.0
2022-04-01,Endesa,Sevilla,,AGUILA,15.0,0.0
2022-05-01,Endesa,Sevilla,,AGUILA,15.0,0.0
2022-06-01,Endesa,Sevilla,,AGUILA,15.0,0.0
2022-07-01,Endesa,Sevilla,,AGUILA,15.0,0.0
2021-07-01,Endesa,Sevilla,,AGUILA,132.0,12.4
2021-08-01,Endesa,Sevilla,,AGUILA,132.0,12.4
2021-09-01,Endesa,Sevilla,,AGUILA,132.0,12.4
2021-10-01,Endesa,Sevilla,,AGUILA,132.0,12.3
2021-11-01,Endesa,Sevilla,,AGUILA,132.0,12.2
2021-12-01,Endesa,Sevilla,,AGUILA,132.0,12.2
2022-01-01,Endesa,Sevilla,,AGUILA,132.0,12.2
2022-02-01,Endesa,Sevilla,,AGUILA,132.0,12.2
2022-03-01,Endesa,Sevilla,,AGUILA,132.0,12.2
2022-04-01,Endesa,Sevilla,,AGUILA,132.0,0.0
2022-05-01,Endesa,Sevilla,,AGUILA,132.0,0.0
2022-06-01,Endesa,Sevilla,,AGUILA,132.0,0.0
2022-07-01,Endesa,Sevilla,,AGUILA,132.0,0.0
2021-07-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2021-08-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2021-09-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2021-10-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2021-11-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2021-12-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2022-01-01,Endesa,Baleares,,AGUSTI,15.0,45.7
2022-02-01,Endesa,Baleares,,AGUSTI,15.0,45.6
2022-03-01,Endesa,Baleares,,AGUSTI,15.0,45.6
2022-04-01,Endesa,Baleares,,AGUSTI,15.0,50.7
2022-05-01,Endesa,Baleares,,AGUSTI,15.0,50.7
2022-06-01,Endesa,Baleares,,AGUSTI,15.0,50.7
2022-07-01,Endesa,Baleares,,AGUSTI,15.0,50.7
2021-07-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-08-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-09-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-10-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-11-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-12-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-01-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-02-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-03-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-04-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-05-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-06-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2022-07-01,Endesa,Sevilla,,ALAMILLO,20.0,0.0
2021-07-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-08-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-09-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-10-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-11-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-12-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-01-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-02-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-03-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-04-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-05-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-06-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2022-07-01,Endesa,Sevilla,,ALAMILLO,66.0,0.0
2021-07-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-08-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-09-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-10-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-11-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-12-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-01-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-02-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-03-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-04-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-05-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-06-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2022-07-01,Endesa,Teruel,,ALBALATE,15.0,0.0
2021-07-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2021-08-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2021-09-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2021-10-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2021-11-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2021-12-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-01-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-02-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-03-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-04-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-05-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-06-01,Endesa,Teruel,,ALBALATE,45.0,0.0
2022-07-01,Endesa,Teruel,,ALBALATE,45.0,0.0
