fecha,ccaa,provincia,subestacion,tension_kv,lat,lon,disponible,ocupada_total,admitida_total,disponible_neta
2021-11-01,01 - Andalucía,Málaga,ELVIRIA,20,36.4988237,-4.76950876,58.2,0.0,0.0,58.2
2021-11-01,01 - Andalucía,Málaga,ESTEPONA,66,36.42722292,-5.16867375,0.0,32.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,ESTEPONA,20,36.42722292,-5.16867375,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,FUENGIRO,66,36.5503893,-4.62907973,141.2,0.0,0.0,141.2
2021-11-01,01 - Andalucía,Málaga,FUENGIRO,20,36.5503893,-4.62907973,80.5,0.0,0.0,80.5
2021-11-01,01 - Andalucía,Málaga,GUADALTE,66,36.93895398,-4.79515941,0.0,5.2,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,HUMILLAD,66,37.11976756,-4.70759714,0.0,24.5,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,HUMILLAD,25,37.11976756,-4.70759714,0.0,4.4,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,JARALILL,66,36.49364791,-5.03671232,0.0,35.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,JARALILL,20,36.49364791,-5.03671232,0.0,9.9,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MANANTIA,66,36.62977621,-4.51024642,98.2,0.0,0.0,98.2
2021-11-01,01 - Andalucía,Málaga,MANANTIA,20,36.62977621,-4.51024642,72.0,0.0,0.0,72.0
2021-11-01,01 - Andalucía,Málaga,MANILVA,66,36.34570664,-5.26805913,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MANILVA,20,36.34570664,-5.26805913,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MARBELLA,66,36.51792077,-4.89413657,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MARBELLA,20,36.51792077,-4.89413657,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MARYSOL,66,36.61295758,-4.52573591,94.3,0.0,0.0,94.3
2021-11-01,01 - Andalucía,Málaga,MARYSOL,20,36.61295758,-4.52573591,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MIJAS,66,36.52828245,-4.64129794,71.4,0.0,0.0,71.4
2021-11-01,01 - Andalucía,Málaga,MIJAS,20,36.52828245,-4.64129794,61.1,0.0,0.0,61.1
2021-11-01,01 - Andalucía,Málaga,MIRAFLOR,66,36.72757262,-4.35927834,58.6,0.0,0.0,58.6
2021-11-01,01 - Andalucía,Málaga,MIRAFLOR,20,36.72757262,-4.35927834,42.3,0.0,0.0,42.3
2021-11-01,01 - Andalucía,Málaga,MOLLINA,66,37.11257378,-4.66731025,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MOLLINA,20,37.11257378,-4.66731025,0.0,7.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,MONTES,66,36.74548492,-4.38883994,54.8,50.1,0.0,54.8
2021-11-01,01 - Andalucía,Málaga,MONTES,20,36.74548492,-4.38883994,53.2,0.0,0.0,53.2
2021-11-01,01 - Andalucía,Málaga,MVTORROX,20,36.75557008,-3.94765419,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NERJA,132,36.76430029,-3.87564121,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NERJA,66,36.76430029,-3.87564121,0.0,22.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NERJA,20,36.76430029,-3.87564121,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVANDA,66,36.49836575,-4.97015809,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVANDA,20,36.49836575,-4.97015809,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVCHOR,66,36.91499394,-4.77122835,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVCHOR,20,36.91499394,-4.77122835,0.0,12.8,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVROND,66,36.74692267,-5.13904218,0.0,12.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,NUEVROND,20,36.74692267,-5.13904218,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,PARAISO,66,36.46473203,-5.06165915,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,PARAISO,20,36.46473203,-5.06165915,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,PAREDONE,66,36.86102656,-4.71913876,0.0,15.3,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,PAREDONE,20,36.86102656,-4.71913876,0.0,10.6,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,PERCHEL,66,36.71906942,-4.42818834,74.6,0.0,0.0,74.6
2021-11-01,01 - Andalucía,Málaga,PERCHEL,20,36.71906942,-4.42818834,74.6,0.0,0.0,74.6
2021-11-01,01 - Andalucía,Málaga,POLIGONO,66,36.69464191,-4.46639993,177.7,0.0,0.0,177.7
2021-11-01,01 - Andalucía,Málaga,POLIGONO,20,36.69464191,-4.46639993,74.6,10.0,0.0,74.6
2021-11-01,01 - Andalucía,Málaga,RAMOS,132,36.72908676,-4.47236711,0.0,90.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,RAMOS,66,36.72908676,-4.47236711,86.8,20.0,0.0,86.8
2021-11-01,01 - Andalucía,Málaga,RAMOS,20,36.72908676,-4.47236711,10.9,0.0,0.0,10.9
2021-11-01,01 - Andalucía,Málaga,RINCO_V,132,36.7210439,-4.24757962,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,RINCO_V,20,36.7210439,-4.24757962,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,RONDA,66,36.74261863,-5.17059035,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,RONDA,20,36.74261863,-5.17059035,0.0,2.3,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,S_ARCAS,132,37.15247329,-4.42857262,0.0,20.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,S_SEBAST,66,36.68414254,-4.4498388,80.3,0.0,0.0,80.3
2021-11-01,01 - Andalucía,Málaga,S_SEBAST,20,36.68414254,-4.4498388,73.1,0.0,0.0,73.1
2021-11-01,01 - Andalucía,Málaga,SAUGUSTO,66,36.70410613,-4.88455473,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,SAUGUSTO,20,36.70410613,-4.88455473,0.0,2.6,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,SECUNDAR,66,36.71878308,-4.44015839,150.5,0.0,0.0,150.5
2021-11-01,01 - Andalucía,Málaga,SECUNDAR,20,36.71878308,-4.44015839,93.4,0.0,0.0,93.4
2021-11-01,01 - Andalucía,Málaga,SRAFAEL,66,36.71337339,-4.46236822,96.2,0.0,0.0,96.2
2021-11-01,01 - Andalucía,Málaga,SRAFAEL,20,36.71337339,-4.46236822,55.0,0.0,0.0,55.0
2021-11-01,01 - Andalucía,Málaga,TORREBLA,66,36.58156533,-4.59884316,98.7,0.0,0.0,98.7
2021-11-01,01 - Andalucía,Málaga,TORREBLA,20,36.58156533,-4.59884316,30.0,0.0,0.0,30.0
2021-11-01,01 - Andalucía,Málaga,TORREMAR,66,36.74592577,-4.09699956,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,TORREMAR,20,36.74592577,-4.09699956,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,V_ROMANO,66,36.41827366,-5.18980056,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,V_ROMANO,20,36.41827366,-5.18980056,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,VILLFRAG,66,36.69880122,-4.70280352,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,VILLFRAG,20,36.69880122,-4.70280352,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Málaga,VISOS,66,36.70309647,-4.49370009,78.9,0.0,0.0,78.9
2021-11-01,01 - Andalucía,Málaga,VISOS,20,36.70309647,-4.49370009,45.8,0.0,0.0,45.8
2021-11-01,01 - Andalucía,Sevilla,AEROPUER,132,37.44051032,-5.8858032,0.0,50.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AEROPUER,15,37.44051032,-5.8858032,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AGRIBETI,66,37.54084008,-5.88497655,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AGRIBETI,15,37.54084008,-5.88497655,0.0,4.8,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AGUILA,132,37.33718194,-5.82302288,12.2,67.6,0.0,12.2
2021-11-01,01 - Andalucía,Sevilla,AGUILA,15,37.33718194,-5.82302288,19.0,0.0,0.0,19.0
2021-11-01,01 - Andalucía,Sevilla,ALAMILLO,66,37.41068696,-5.99759554,0.0,87.5,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALAMILLO,20,37.41068696,-5.99759554,0.0,24.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCAGUAD,132,37.35704813,-5.87217305,23.7,0.0,0.0,23.7
2021-11-01,01 - Andalucía,Sevilla,ALCAGUAD,15,37.35704813,-5.87217305,23.7,0.0,0.0,23.7
2021-11-01,01 - Andalucía,Sevilla,ALCALRIO,66,37.51738668,-5.97466468,0.0,16.1,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCALRIO,15,37.51738668,-5.97466468,0.0,11.8,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCOLRIO,132,37.62202203,-5.67033325,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCOLRIO,66,37.62202203,-5.67033325,0.0,31.5,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCOLRIO,15,37.62202203,-5.67033325,0.0,11.6,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALCORES,132,37.38636981,-5.8563796,6.2,212.0,50.0,-43.8
2021-11-01,01 - Andalucía,Sevilla,ALCORES,66,37.38636981,-5.8563796,51.3,70.0,0.0,51.3
2021-11-01,01 - Andalucía,Sevilla,ALCORES,15,37.38636981,-5.8563796,37.5,0.0,32.0,5.5
2021-11-01,01 - Andalucía,Sevilla,ALJARAFE,66,37.34439112,-6.09485425,0.0,85.2,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ALJARAFE,15,37.34439112,-6.09485425,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AMATE,66,37.38637843,-5.94798733,53.9,0.0,0.0,53.9
2021-11-01,01 - Andalucía,Sevilla,AMATE,15,37.38637843,-5.94798733,39.9,0.0,0.0,39.9
2021-11-01,01 - Andalucía,Sevilla,ARAHAL,66,37.27192339,-5.54644623,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ARAHAL,15,37.27192339,-5.54644623,0.0,1.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ARGON,66,37.35988202,-5.88509259,56.0,0.0,0.0,56.0
2021-11-01,01 - Andalucía,Sevilla,ARJONA,66,37.38795027,-6.00274101,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ARJONA,20,37.38795027,-6.00274101,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AZNALCOL,132,37.5096424,-6.22904021,0.0,20.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,AZNALCOL,15,37.5096424,-6.22904021,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,BASMORON,66,37.18985409,-5.60141066,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,BOLLULLM,66,37.35293638,-6.14402569,0.0,17.7,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,BOLLULLM,15,37.35293638,-6.14402569,0.0,12.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,BORMUJOS,66,37.35062468,-6.07747947,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,BORMUJOS,15,37.35062468,-6.07747947,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CALA,132,37.6684013,-6.13355974,0.0,12.8,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CALA,15,37.6684013,-6.13355974,0.0,2.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CALONGE,132,37.41116727,-5.96086171,50.8,0.0,0.0,50.8
2021-11-01,01 - Andalucía,Sevilla,CALONGE,20,37.41116727,-5.96086171,50.8,0.0,0.0,50.8
2021-11-01,01 - Andalucía,Sevilla,CANAMO,132,37.48501211,-5.92803709,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CANAMO,15,37.48501211,-5.92803709,0.0,19.7,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CANTILLA,66,37.59119322,-5.81153781,0.0,6.3,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CANTILLA,15,37.59119322,-5.81153781,0.0,5.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CANTOSAL,66,37.38159762,-5.76563519,35.3,0.0,6.5,28.8
2021-11-01,01 - Andalucía,Sevilla,CANTOSAL,15,37.38159762,-5.76563519,27.3,0.0,0.8,26.5
2021-11-01,01 - Andalucía,Sevilla,CARAMBOL,66,37.38978549,-6.04026815,0.0,24.8,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CARAMBOL,15,37.38978549,-6.04026815,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CARMONA,66,37.4761382,-5.647542,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CARMONA,15,37.4761382,-5.647542,0.0,8.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CENTENAR,66,37.39205475,-6.01245738,102.2,74.4,12.0,90.2
2021-11-01,01 - Andalucía,Sevilla,CENTENAR,20,37.39205475,-6.01245738,0.0,9.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CLH_ARAH,66,37.23931414,-5.60316803,25.6,0.0,0.0,25.6
2021-11-01,01 - Andalucía,Sevilla,CORONIL,66,37.08836967,-5.62769884,21.9,0.0,0.0,21.9
2021-11-01,01 - Andalucía,Sevilla,CORONIL,15,37.08836967,-5.62769884,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CROSS_SJ,132,37.4298254,-5.97329786,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CROSS_SJ,20,37.4298254,-5.97329786,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,CRUZCAMP,66,37.38794204,-5.95972261,54.8,0.0,0.0,54.8
2021-11-01,01 - Andalucía,Sevilla,CRUZCAMP,20,37.38794204,-5.95972261,43.2,0.0,0.0,43.2
2021-11-01,01 - Andalucía,Sevilla,CRUZCAMP,15,37.38794204,-5.95972261,29.4,0.0,0.0,29.4
2021-11-01,01 - Andalucía,Sevilla,CUERVO,66,36.85900117,-6.04369205,40.6,0.0,0.0,40.6
2021-11-01,01 - Andalucía,Sevilla,CUERVO,15,36.85900117,-6.04369205,15.6,0.0,0.0,15.6
2021-11-01,01 - Andalucía,Sevilla,CUNA,66,37.39187557,-5.9937524,80.1,0.0,0.0,80.1
2021-11-01,01 - Andalucía,Sevilla,DOSHMNAS,132,37.29823428,-5.90556252,157.5,70.8,50.0,107.5
2021-11-01,01 - Andalucía,Sevilla,DOSHMNAS,66,37.29823428,-5.90556252,164.3,0.0,18.3,146.0
2021-11-01,01 - Andalucía,Sevilla,DOSHMNAS,15,37.29823428,-5.90556252,45.8,5.1,0.0,45.8
2021-11-01,01 - Andalucía,Sevilla,DRODRIGO,66,37.24546255,-5.84353866,20.2,52.9,0.0,20.2
2021-11-01,01 - Andalucía,Sevilla,EADSCASA,132,37.40707776,-5.8837485,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ECIJA,66,37.5448758,-5.06337477,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ECIJA,25,37.5448758,-5.06337477,0.0,8.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,EMPALME,132,37.41727315,-5.98427709,51.1,0.0,0.0,51.1
2021-11-01,01 - Andalucía,Sevilla,EMPALME,66,37.41727315,-5.98427709,59.6,45.0,0.0,59.6
2021-11-01,01 - Andalucía,Sevilla,EMPALME,20,37.41727315,-5.98427709,51.1,0.0,0.0,51.1
2021-11-01,01 - Andalucía,Sevilla,EMPALME,15,37.41727315,-5.98427709,22.4,0.0,0.0,22.4
2021-11-01,01 - Andalucía,Sevilla,ENRAMADI,66,37.37669316,-5.97606613,120.3,0.0,0.0,120.3
2021-11-01,01 - Andalucía,Sevilla,ENRAMADI,20,37.37669316,-5.97606613,97.4,0.0,0.0,97.4
2021-11-01,01 - Andalucía,Sevilla,ENTRENUC,15,37.31606108,-5.94464645,31.5,0.0,0.0,31.5
2021-11-01,01 - Andalucía,Sevilla,ESPALDIL,66,37.36790525,-5.89821119,49.3,0.0,0.0,49.3
2021-11-01,01 - Andalucía,Sevilla,ESPALDIL,15,37.36790525,-5.89821119,43.0,23.0,0.0,43.0
2021-11-01,01 - Andalucía,Sevilla,ESTEPA,66,37.29888317,-4.87331013,0.0,26.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ESTEPA,25,37.29888317,-4.87331013,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,FONTANAL,66,36.93307102,-6.06179282,28.2,0.0,0.0,28.2
2021-11-01,01 - Andalucía,Sevilla,FONTANAL,15,36.93307102,-6.06179282,19.2,0.0,0.0,19.2
2021-11-01,01 - Andalucía,Sevilla,FUENTE_R,66,37.30417278,-5.98637823,63.9,0.0,41.7,22.2
2021-11-01,01 - Andalucía,Sevilla,FUENTE_R,15,37.30417278,-5.98637823,48.0,0.0,0.0,48.0
2021-11-01,01 - Andalucía,Sevilla,FUNDICIO,132,37.51506737,-6.08116411,0.0,42.6,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,FUNDICIO,15,37.51506737,-6.08116411,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,GRULLAS,132,37.70865859,-5.41907177,0.0,55.3,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,GUADAIRA,66,37.33768677,-5.9917697,2.8,0.0,0.0,2.8
2021-11-01,01 - Andalucía,Sevilla,GUADAIRA,15,37.33768677,-5.9917697,2.8,0.0,0.0,2.8
2021-11-01,01 - Andalucía,Sevilla,GUILLENA,132,37.63607233,-6.09786823,0.0,72.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,HEINEKEN,132,37.38867987,-5.86294496,27.4,0.0,0.0,27.4
2021-11-01,01 - Andalucía,Sevilla,HUEVAR,66,37.36737177,-6.24325954,0.0,29.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,HUEVAR,15,37.36737177,-6.24325954,0.0,12.5,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,HUMOSOS,66,37.51484501,-4.99805808,31.6,0.0,4.0,27.6
2021-11-01,01 - Andalucía,Sevilla,HYTASA,66,37.36682063,-5.96384678,74.5,0.0,0.0,74.5
2021-11-01,01 - Andalucía,Sevilla,HYTASA,20,37.36682063,-5.96384678,36.7,0.0,0.0,36.7
2021-11-01,01 - Andalucía,Sevilla,I_REDOND,66,37.45800968,-4.89606016,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,I_REDOND,25,37.45800968,-4.89606016,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ISLAS,66,37.16105491,-6.14132073,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ISLAS,15,37.16105491,-6.14132073,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ITALICA,132,37.46406015,-6.05960407,0.0,40.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ITALICA,15,37.46406015,-6.05960407,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,JAUJA,66,37.2960577,-4.66045324,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,JAUJA,25,37.2960577,-4.66045324,0.0,5.4,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,LAMINILL,66,37.32976194,-6.06104628,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,LAMINILL,15,37.32976194,-6.06104628,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,LEBRIJA,66,36.96467243,-6.06853805,20.6,0.0,0.0,20.6
2021-11-01,01 - Andalucía,Sevilla,LEBRIJA,20,36.96467243,-6.06853805,35.3,0.0,0.0,35.3
2021-11-01,01 - Andalucía,Sevilla,LORA,66,37.66375927,-5.53517797,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,LORA,15,37.66375927,-5.53517797,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,MARCHENA,66,37.32282359,-5.4331967,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,MARCHENA,15,37.32282359,-5.4331967,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,MARISMAS,66,37.07201462,-6.03593505,30.0,0.0,0.0,30.0
2021-11-01,01 - Andalucía,Sevilla,MARISMAS,15,37.07201462,-6.03593505,22.6,0.0,0.0,22.6
2021-11-01,01 - Andalucía,Sevilla,MONCLOVA,66,37.55477119,-5.33061431,0.0,67.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,MONCLOVA,25,37.55477119,-5.33061431,5.9,0.0,5.0,0.9
2021-11-01,01 - Andalucía,Sevilla,MORERA,66,37.20475174,-5.80360881,27.5,0.0,0.0,27.5
2021-11-01,01 - Andalucía,Sevilla,MORERA,15,37.20475174,-5.80360881,25.6,0.0,0.0,25.6
2021-11-01,01 - Andalucía,Sevilla,MORON,66,37.13276286,-5.45759687,27.3,0.0,0.0,27.3
2021-11-01,01 - Andalucía,Sevilla,MORON,15,37.13276286,-5.45759687,27.3,10.9,0.0,27.3
2021-11-01,01 - Andalucía,Sevilla,MV_KANSA,20,37.39591763,-5.95935782,32.5,0.0,0.0,32.5
2021-11-01,01 - Andalucía,Sevilla,NERVION,66,37.37640699,-5.96003646,54.3,0.0,0.0,54.3
2021-11-01,01 - Andalucía,Sevilla,NERVION,20,37.37640699,-5.96003646,41.9,0.0,0.0,41.9
2021-11-01,01 - Andalucía,Sevilla,OROMANA,132,37.32389808,-5.87514444,27.1,0.0,0.0,27.1
2021-11-01,01 - Andalucía,Sevilla,OROMANA,15,37.32389808,-5.87514444,20.7,0.0,0.0,20.7
2021-11-01,01 - Andalucía,Sevilla,OSARIO,66,37.39432339,-5.98280598,62.8,0.0,0.0,62.8
2021-11-01,01 - Andalucía,Sevilla,OSARIO,20,37.39432339,-5.98280598,55.2,0.0,0.0,55.2
2021-11-01,01 - Andalucía,Sevilla,OSUNA,66,37.23039636,-5.11568986,0.0,28.5,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,OSUNA,25,37.23039636,-5.11568986,0.0,3.4,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PALACIOS,132,37.11757157,-5.88275722,60.5,0.0,0.0,60.5
2021-11-01,01 - Andalucía,Sevilla,PALACIOS,66,37.11757157,-5.88275722,36.9,0.0,0.0,36.9
2021-11-01,01 - Andalucía,Sevilla,PALACIOS,15,37.11757157,-5.88275722,27.9,16.9,0.0,27.9
2021-11-01,01 - Andalucía,Sevilla,PALILLOS,66,37.3751831,-5.87107799,58.2,0.0,0.0,58.2
2021-11-01,01 - Andalucía,Sevilla,PALILLOS,15,37.3751831,-5.87107799,24.5,0.0,0.0,24.5
2021-11-01,01 - Andalucía,Sevilla,PALMALTA,66,37.34013917,-5.98461652,0.0,38.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PALMALTA,20,37.34013917,-5.98461652,2.7,0.0,0.0,2.7
2021-11-01,01 - Andalucía,Sevilla,PALMERA,66,37.35607452,-5.96829158,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PALMERA,20,37.35607452,-5.96829158,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PALMERA,15,37.35607452,-5.96829158,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PALOMARE,66,37.31290645,-6.04895231,9.1,0.0,0.0,9.1
2021-11-01,01 - Andalucía,Sevilla,PALOMARE,15,37.31290645,-6.04895231,0.0,9.9,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PARQ_AER,132,37.43817473,-5.8563127,0.0,100.9,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PARQ_AER,20,37.43817473,-5.8563127,0.0,12.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PILAS,66,37.29459115,-6.30822806,35.0,0.0,34.8,0.2
2021-11-01,01 - Andalucía,Sevilla,PILAS,15,37.29459115,-6.30822806,11.1,0.0,15.3,-4.2
2021-11-01,01 - Andalucía,Sevilla,PINTADO,132,37.91624925,-5.9306588,0.0,33.2,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PINTADO,66,37.91624925,-5.9306588,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,PINTADO,15,37.91624925,-5.9306588,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,POLO,66,37.3566599,-5.8643796,68.8,0.0,0.0,68.8
2021-11-01,01 - Andalucía,Sevilla,POLO,15,37.3566599,-5.8643796,30.0,11.0,0.0,30.0
2021-11-01,01 - Andalucía,Sevilla,QUINTOS,66,37.35016834,-5.95196684,0.0,88.5,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,QUINTOS,15,37.35016834,-5.95196684,0.0,27.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RASTRO,66,37.38410261,-5.98487092,100.7,0.0,0.0,100.7
2021-11-01,01 - Andalucía,Sevilla,RASTRO,20,37.38410261,-5.98487092,45.3,0.0,0.0,45.3
2021-11-01,01 - Andalucía,Sevilla,REMEDIOS,66,37.37862505,-6.01380501,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,REMEDIOS,20,37.37862505,-6.01380501,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RINCONAD,132,37.47297411,-5.9501709,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RINCONAD,15,37.47297411,-5.9501709,0.0,0.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RODAANDA,66,37.20967223,-4.77421847,0.0,17.9,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RODAANDA,25,37.20967223,-4.77421847,0.0,4.8,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ROMERAL,66,37.50736342,-5.65377591,0.0,8.4,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,ROMERAL,15,37.50736342,-5.65377591,0.0,10.0,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RUTPLATA,132,37.55245797,-6.08724046,0.0,43.2,0.0,0.0
2021-11-01,01 - Andalucía,Sevilla,RUTPLATA,15,37.55245797,-6.08724046,0.0,10.0,0.0,0.0
